SKU,Stock Location,Stock available level at location,Stock level at location,Stock value at location,Category,ItemTitle,Purchase Price,Due Stock Value,Due,Is Variation Parent,Is Archived
2TBHDD,Gaming PC & Laptops,91,92,"1,008.88",Gaming PC - Storage,2TB HDD,10.9820432,12.47066922,1,FALSE,FALSE
2TBHDD-UF,Default,0,0,0.00,Gaming PC - FAULTIES,2TBHDD-UF,0,0,0,FALSE,FALSE
2TRM4,Default,0,0,0.00,ENT-HDD-2.5,"Dell 1.8TB SAS3 HDD 10K 12Gbps 2.5"" with PowerEdge Caddy 2TRM4",2,0,0,FALSE,FALSE
3.5-10T-SAS-07FPR,Default,0,0,0.00,ENT-HDD-3.5,"Dell 10TB 7.2K 12G 3.5"" SAS HDD 12Gbps 07FPR with 11G-13G Caddy",10,0,0,FALSE,FALSE
3.5-10T-SAS-YF87J,Default,0,0,0.00,ENT-HDD-3.5,"Dell 10TB 7.2K 12G 3.5"" SAS HDD 12Gbps YF87J with 11G-13G Caddy",0.01,0,0,FALSE,FALSE
3.5-3T-SAS2-0KK92,Default,47,47,47.00,ENT-HDD-3.5,"Dell 3TB 7.2K 6G 3.5"" SAS HDD 6Gbps 0KK92",1,0,0,FALSE,FALSE
3.5-3T-SAS2-1CJF5,Default,0,0,0.00,ENT-HDD-3.5,"Dell 3TB 7.2K 6G 3.5"" SAS HDD 6Gbps 1CJF5",1,0,0,FALSE,FALSE
3.5-3T-SAS-C 4CMD9,Default,97,97,97.00,ENT-HDD-3.5,"Dell 3TB 7.2K 6G 3.5"" SAS HDD 6Gbps 4CMD9",1,0,0,FALSE,FALSE
3.5-4T-SAS3-512n-builds,Default,0,0,0.00,ENT-HDD-3.5,"4TB 7.2K 12G 3.5"" SAS HDD Builds",0.851499,0,0,FALSE,FALSE
30-1301-02,Default,10,10,0.50,ENT-Switches,Genuine Cisco 30-1301-02 GLC-SX-MM Network Module 1000BASE-SX SFP,0.05,0,0,FALSE,FALSE
301-FAC-DF8,Default,0,0,0.00,ENT-Switches,Allied Telesis AT-GS948MPX,5,0,0,FALSE,FALSE
30GBMSATA,Default,0,0,0.00,Trade SSD/SSHD USED,30GBMSATA,12,0,0,FALSE,FALSE
32GBMSATA,Default,0,0,0.00,Trade SSD/SSHD USED,32GB MLC SATA 3.0 Gbps mSATA Internal Solid State Drive SSD Laptop PC Desktop,0,0,0,FALSE,FALSE
32GDDR4-U 1RX4,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
336045-B21,Default,0,0,0.00,ENT-Switches,HP 16-Port Server Console Switch 396631-001 EO1013 - PN 336045-B21,2,0,0,FALSE,FALSE
3400-UF,Default,0,0,0.00,Laptops Faulty,3400-UF,97.25644633,0,0,FALSE,FALSE
341-000028-79 A,Default,2,2,0.10,ENT-Switches,Sonicwall TZ 600 TZ600 APL30-0B8 Firewall,0.05,0,0,FALSE,FALSE
341-000561-63,Default,2,2,0.10,ENT-Switches,Dell Sonicwall TZ 600 APL30-0B8 Firewall,0.05,0,0,FALSE,FALSE
341-0441-03,Default,4,4,17.03,ENT-Server-PSU,Cisco 2500W Power Supply UCSB-PSU-2500ACPL V03 / 341-0441-03,4.257493,0,0,FALSE,FALSE
341-0571-01,Default,12,12,51.09,ENT-Server-PSU,Cisco 2500W Power Supply UCSB-PSU-2500ACDV V01 / 341-0571-01,4.257493,0,0,FALSE,FALSE
341-0571-02,Default,4,4,17.03,ENT-Server-PSU,Cisco 2500W Power Supply UCSB-PSU-2500ACDV V02 / 341-0571-02,4.257493,0,0,FALSE,FALSE
341-0720-01,Default,10,10,42.57,ENT-Server-PSU,Cisco 1400W Power Supply UCSC-PSU2V2-1400W V01 / 341-0720-01,4.257493,0,0,FALSE,FALSE
341-0720-02,Default,12,12,51.09,ENT-Server-PSU,Cisco 1400W Power Supply UCSC-PSU2V2-1400W V02 / 341-0720-02,4.257493,0,0,FALSE,FALSE
341-0720-03,Default,2,2,8.51,ENT-Server-PSU,Cisco 1400W Power Supply UCSC-PSU2V2-1400W V03 / 341-0720-03,4.257493,0,0,FALSE,FALSE
3410-UF,Default,0,0,0.00,Laptops Faulty,3410-UF,114.7833333,0,0,FALSE,FALSE
3420-UF,Default,1,1,116.17,Laptops Faulty,3420-UF,116.1652143,0,0,FALSE,FALSE
3470-UF,Default,3,3,171.42,Laptops Faulty,3470-UF,57.14,0,0,FALSE,FALSE
3470-UF,Sharjah Warehouse1,1,1,57.14,Laptops Faulty,3470-UF,57.14,0,0,FALSE,FALSE
3480-UF,Default,0,0,0.00,Laptops Faulty,3480-UF,0,0,0,FALSE,FALSE
3480-UF,Sharjah Warehouse1,1,1,0.00,Laptops Faulty,3480-UF,0,0,0,FALSE,FALSE
3490-UF,Default,1,1,97.84,Laptops Faulty,3490-UF,97.843333,0,0,FALSE,FALSE
3500-UF,Default,0,0,0.00,Laptops Faulty,3500-UF,95.98594224,0,0,FALSE,FALSE
3500-UF,Sharjah Warehouse1,1,1,95.99,Laptops Faulty,3500-UF,95.98594224,0,0,FALSE,FALSE
3510-UF,Default,0,0,0.00,Laptops Faulty,3510-UF,75.3189228,0,0,FALSE,FALSE
3510-UF,Sharjah Warehouse1,1,1,75.32,Laptops Faulty,3510-UF,75.3189228,0,0,FALSE,FALSE
3520-UF,Default,0,0,0.00,Laptops Faulty,3520-UF,105.89,0,0,FALSE,FALSE
3530-UF,Default,0,0,0.00,Laptops Faulty,3530-UF,103.46,0,0,FALSE,FALSE
3541-UF,Default,0,0,0.00,Laptops Faulty,3541-UF,0,0,0,FALSE,FALSE
3558U,Default,0,0,0.00,Default,3558U,0.6310475389,0,0,FALSE,FALSE
3561-UF,Default,0,0,0.00,Laptops Faulty,3561-UF,108.48,0,0,FALSE,FALSE
3570-UF,Default,1,1,77.41,Laptops Faulty,3570-UF,77.413636,0,0,FALSE,FALSE
3580-UF,Default,0,0,0.00,Laptops Faulty,3580-UF,68.18095,0,0,FALSE,FALSE
3580-UF,Sharjah Warehouse1,2,2,136.36,Laptops Faulty,3580-UF,68.18095,0,0,FALSE,FALSE
3590-UF,Default,0,0,0.00,Laptops Faulty,3590-UF,0,0,0,FALSE,FALSE
38A-C2D-035,Default,0,0,0.00,Default,LC65W-ROUNDPIN,0,0,0,FALSE,FALSE
38B-876937-002732-83A,Default,0,0,0.00,ENT-HDD-2.5,HP 876937-002 2.4TB 10K 128MB SAS-3 2.5'' EG002400JWJNN,1,0,0,FALSE,FALSE
39Y6127-HP,Default,2,2,0.02,ENT-NIC-RJ45,IBM / Intel Pro 1000PT Dual Port 1Gbps High Profile 39Y6128 39Y6128,0.01,0,0,FALSE,FALSE
39Y6138-HP,Default,0,0,0.00,ENT-NIC-RJ45,IBM / Intel Pro 1000PT Quad Port 1Gbps High Profile 39Y6138 39Y6137,0.01,0,0,FALSE,FALSE
3CRBSG2893,Default,5,5,10.00,ENT-Switches,3Com Baseline Switch 2928-SFP Plus 3CRBSG2893 24 Port Gigabit Network,2,0,0,FALSE,FALSE
3CRBSG5293,Default,1,1,2.00,ENT-Switches,HP / 3Com 3CRBSG5293 2952-SFP + Switch (HP V1910-48G HP JE009A),2,0,0,FALSE,FALSE
3F15R-MZ-ILT1T9A,Default,0,0,0.00,ENT-HDD-2.5,Dell EMC 1.92TB 12Gbps Read Intensive 2.5'' SAS SSD MZ-ILT1T9A MZ-ILT3T80 3F15R,11.99,0,0,FALSE,FALSE
3F15R-MZ-ILT1T9A-F,Default,1,1,16.51,Default,Dell EMC 1.92TB 12Gbps Read Intensive 2.5'' SAS SSD - FAULTY,16.508461,0,0,FALSE,FALSE
3PRF0-PE,Default,0,0,0.00,ENT-HDD-3.5,"Dell 6TB SAS3 HDD 7.2K 12Gbps 3.5"" with PowerEdge Caddy 3PRF0",6,0,0,FALSE,FALSE
40GBMSATA,Default,0,0,0.00,Trade SSD/SSHD USED,40GBMSATA,0.3,0,0,FALSE,FALSE
412646-001-HP,Default,3,3,2.56,ENT-NIC-RJ45,HP NC360T Dual Port 1Gbps High Profile 412646-001 412651-001,0.85237,0,0,FALSE,FALSE
412646-001-LP,Default,2,2,0.20,ENT-NIC-RJ45,HP NC360T Dual Port 1Gbps Low Profile 412646-001 412651-001,0.1,0,0,FALSE,FALSE
414037-001,Default,1,1,1.00,ENT-Switches,HP GbE2c Ethernet Blade Switch for c-Class BladeSystem 410917-B21 414037-001,1,0,0,FALSE,FALSE
41B-2ED-700,Default,0,0,0.00,ENT-Workstations,FUjitsu-TX1310 M1-CHASIS,0.01,0,0,FALSE,FALSE
424RR-HP,Default,0,0,0.00,ENT-NIC-RJ45,Dell / Intel I350-T2 Dual Port RJ-45 1GBase-T High Profile 424RR,0.85237,0,0,FALSE,FALSE
430G3-UF,Default,0,0,0.00,Laptops Faulty,430G3-UF,91.38,0,0,FALSE,FALSE
430G4-UF,Default,6,6,523.32,Laptops Faulty,430G4-UF,87.22,0,0,FALSE,FALSE
430G5-UF,Default,0,0,0.00,Laptops Faulty,430G5-UF,107.335,0,0,FALSE,FALSE
430G6-UF,Default,0,0,0.00,Laptops Faulty,430G6-UF,0,0,0,FALSE,FALSE
430G7-UF,Default,0,0,0.00,Laptops Faulty,430G7-UF,150.55,0,0,FALSE,FALSE
434982-001,Default,0,0,0.00,ENT-NIC-RJ45,HP NC110T HSTNS-BN25 434982-001 434903-001 D70413-003 Server Adapter PCI-E Card,0,0,0,FALSE,FALSE
435506-003-HP,Default,0,0,0.00,ENT-NIC-RJ45,HP NC364T Quad Port RJ-45 1Gbps High Profile 435506-002 436431-001,0.553576125,0,0,FALSE,FALSE
435506-003-LP,Default,0,0,0.00,ENT-NIC-RJ45,HP NC364T Quad Port RJ-45 1Gbps Low Profile 435506-003 436431-001,0.676185,0,0,FALSE,FALSE
440G3-UF,Default,1,1,91.85,Laptops Faulty,440G3-UF,91.8475,0,0,FALSE,FALSE
440G4-UF,Default,1,1,94.29,Laptops Faulty,440G4-UF,94.29,0,0,FALSE,FALSE
440G5-UF,Default,1,1,94.29,Laptops Faulty,440G5-UF,94.29,0,0,FALSE,FALSE
440G5-UF,Sharjah Warehouse1,1,1,94.29,Laptops Faulty,440G5-UF,94.29,0,0,FALSE,FALSE
440G6-UF,Default,1,1,118.45,Laptops Faulty,440G6-UF,118.45,0,0,FALSE,FALSE
440G7-UF,Default,5,5,603.67,Laptops Faulty,440G7-UF,120.734,0,0,FALSE,FALSE
440g8-UF,Default,1,1,113.52,Laptops Faulty,440g8-UF,113.52,0,0,FALSE,FALSE
441830-001,Default,0,0,0.00,ENT-Server-PSU,"HP 1200W Server Power Supply DPS-1200FB A P/N:438202-002,438202-001 RMN: HSTNS-PD11",2.2,0,0,FALSE,FALSE
44T2216,Default,7,7,0.06,ENT-Caddies,"Lenovo M2,M3,M4 Hot Swap Caddy 2.5""  44T2216",0.008524,0,0,FALSE,FALSE
44X3320,Default,2,2,0.02,ENT-Other,IBM Storewize V3700 V5000 G1 10w 9.6v 1.05Ah Canister Battery 90Y7689 44X3320,0.01,0,0,FALSE,FALSE
450G3-UF,Default,0,0,0.00,Laptops Faulty,450G3-UF,88.69,0,0,FALSE,FALSE
450G3-UF,Sharjah Warehouse1,1,1,88.69,Laptops Faulty,450G3-UF,88.69,0,0,FALSE,FALSE
450G4-UF,Default,0,0,0.00,Laptops Faulty,450G4-UF,94.28521432,0,0,FALSE,FALSE
450G5-UF,Default,1,1,108.45,Laptops Faulty,450G5-UF,108.452332,0,0,FALSE,FALSE
450G6-UF,Default,0,0,0.00,Laptops Faulty,450G6-UF,60,0,0,FALSE,FALSE
450G6-UF,Sharjah Warehouse1,1,1,60.00,Laptops Faulty,450G6-UF,60,0,0,FALSE,FALSE
450G7-UF,Default,0,0,0.00,Laptops Faulty,450G7-UF,95.715527,0,0,FALSE,FALSE
450G8-UF,Default,0,0,0.00,Laptops Faulty,450G8-UF,126.9633333,0,0,FALSE,FALSE
4524GT-PWR,Default,2,2,6.00,ENT-Switches,NORTEL 4548GT-PWR 24 Port PoE Gigabit Ethernet Network Routing Switch,3,0,0,FALSE,FALSE
455G5-UF,Default,4,4,419.80,Laptops Faulty,455G5-UF,104.95,0,0,FALSE,FALSE
461134-002,Default,1,1,0.50,ENT-HDD-3.5,HP 1TB 7200rpm 3.5in SAS HDD 461134-002 375874-021,0.5,0,0,FALSE,FALSE
461488-001,Default,2,2,0.02,ENT-RAID Card,HP EVA44004-Port 4GB FC I/O Controller Board 461488-001 AG637-63012,0.01,0,0,FALSE,FALSE
46K6601,Default,1,1,0.01,ENT-NIC-RJ45,46K6601 IBM Intel PRO/1000 PT Dual Port Gigabit Ethernet Adapter Card,0.01,0,0,FALSE,FALSE
46Y3512,Default,2,2,0.02,ENT-NIC-RJ45,IBM fc 5717 Intel PRO/1000 PT Quad Port Gigabit Ethernet pSeries 46Y3512 10N8556,0.01,0,0,FALSE,FALSE
470G3-UF,Default,0,0,0.00,Laptops Faulty,470G3-UF,0,0,0,FALSE,FALSE
470G4-UF,Default,0,0,0.00,Laptops Faulty,470G4-UF,99.53,0,0,FALSE,FALSE
47C8676,Default,1,1,1.00,ENT-RAID Card,Lenovo / LSI MR SAS9302-8i Low Profile 12G HBA 47C8676,1,0,0,FALSE,FALSE
4810402-06,Default,0,0,0.00,ENT-NIC-SFP+,Q-LOGIC QLE2564 Quad Port PCI-E 8Gb HBA + 4x SFP - PX4810402-06,0.01,0,0,FALSE,FALSE
4826GTS-PWR+,Default,1,1,5.00,ENT-Switches,Avaya 4826GTS-PWR+ 24-Port Gigabyte PoE Switch 2xSFP+ 2xPSU AL4800A89-E6,5,0,0,FALSE,FALSE
489193-001,Default,2,2,0.02,ENT-NIC-SFP+,HP AJ763-63002 489193-001 8GB LPE12002 Dual Port HBA PCI-E Network Adapter 2XFP,0.01,0,0,FALSE,FALSE
491176-001-HP,Default,12,12,8.39,ENT-NIC-RJ45,HP NC375T Quad Port RJ-45 1GBase-T High Profile 491176-001 539931-001,0.6991326364,0,0,FALSE,FALSE
491176-001-LP,Default,0,0,0.00,ENT-NIC-RJ45,HP NC375T Quad Port RJ-45 1GBase-T Low Profile 491176-001 539931-001,0.01,0,0,FALSE,FALSE
49Y6080,Default,1,1,8.02,ENT-2.5 SAS / U.2 / U.3 SSD / PCIe SSD,"IBM 49Y7477 400GB SAS-2 SFF 2.5"" 6Gbps SSD",8.024669,0,0,FALSE,FALSE
49Y6139,Default,2,2,11.56,Default,IBM 800GB 2.5'' 6G SAS MLC HS SSD Drive 49Y6140 49Y6139 49Y6143 System X HS23,5.777961,0,0,FALSE,FALSE
4G04D3 AFR/MFR/BFR,Default,0,0,0.00,Sorting Rams for China,4G04 DDR3 CHIPS,0.121644006,0,0,FALSE,FALSE
4G08D3,Default,1440,1440,142.78,Sorting Rams for China,4G08 DDR3 CHIPS,0.2271702446,0,0,FALSE,FALSE
4G08D3,UK-Reballing,7869,7869,"1,971.95",Sorting Rams for China,4G08 DDR3 CHIPS,0.2271702446,0,0,FALSE,FALSE
4G08-D3,Default,30296,30296,"6,393.33",Sorting Rams for China,New failed stock from BILL,0.2110289822,0,0,FALSE,FALSE
4G08-D4,China-Shenzhen Office-450,2412,2412,297.08,Sorting Rams for China,4G08-D4,0.1781573458,0,0,FALSE,FALSE
4G08-D4,Default,1280,1280,157.65,Sorting Rams for China,4G08-D4,0.1781573458,0,0,FALSE,FALSE
4G08-D4,UK-Reballing,4768,4768,"1,052.48",Sorting Rams for China,4G08-D4,0.1781573458,0,0,FALSE,FALSE
4NMJF-CO,Default,0,0,0.00,ENT-SSD-SAS,"Dell 3.84TB SAS RI SSD 12Gbps 2.5"" with Compellent Caddy 4NMJF",70,0,0,FALSE,FALSE
4VXP3,Default,0,0,0.00,ENT-Server-Heatsink/Fan,4VXP3 R740 Perf Fan,10,0,0,FALSE,FALSE
50006094,Default,0,0,0.00,ENT-Switches,50006094 Mitel ICP Controller CXi II Telephone System,5,0,0,FALSE,FALSE
500GBHDD,Default,0,0,0.00,Gaming PC - Misc,500GB HDD,3.33,0,0,FALSE,FALSE
500GBHDD,Gaming PC & Laptops,59,59,196.47,Gaming PC - Misc,500GB HDD,3.33,0,0,FALSE,FALSE
500GBMSATA,Default,0,0,0.00,Trade SSD/SSHD USED,500GB mSATA SSD,15.5,0,0,FALSE,FALSE
507609-001,Default,7,7,14.00,ENT-HDD-2.5,"HP M0500FAMYT 2.5"" 500GB 7.2K SAS 2.5"" Hard Drive 507609-001",2,0,0,FALSE,FALSE
507609-001 70-80%,Default,1,1,2.00,ENT-HDD-2.5,"HP M0500FAMYT 2.5"" 500GB 7.2K SAS 2.5"" Hard Drive 507609-001 70-80%",2,0,0,FALSE,FALSE
50FY7-CO,Default,0,0,0.00,ENT-HDD-3.5,"Dell 6TB SAS3 HDD 7.2K 12Gbps 3.5"" with Compellent Caddy 50FY7",6,0,0,FALSE,FALSE
511777-001,Default,17,17,0.17,ENT-Server-PSU,"HP G6-G8 Hot Swap PSU 460W Gold DPS-460EB A, 511777-001, 499250-001, 499249-001",0.01,0,0,FALSE,FALSE
511778-001,Default,0,0,0.00,ENT-Server-PSU,"HP G6-G8 Hot Swap PSU 750W Gold 511778-001, 506821-001, 506822-101,506822-201",0.04735344444,0,0,FALSE,FALSE
512GBMSATA,Default,0,0,0.00,Trade SSD/SSHD USED,512GBMSATA,7.34,0,0,FALSE,FALSE
5270-UF,Default,3,3,231.83,Laptops Faulty,5270-UF,77.27540933,0,0,FALSE,FALSE
5270-UF,Sharjah Warehouse1,1,1,77.28,Laptops Faulty,5270-UF,77.27540933,0,0,FALSE,FALSE
5280-UF,Default,0,0,0.00,Laptops Faulty,5280-UF,74.99521432,0,0,FALSE,FALSE
5289-UF,Default,0,0,0.00,Laptops Faulty,5289-UF,77.12711432,0,0,FALSE,FALSE
5290-UF,Default,0,0,0.00,Laptops Faulty,5290-UF,120.175,0,0,FALSE,FALSE
5290-UF,Sharjah Warehouse1,1,1,120.18,Laptops Faulty,5290-UF,120.175,0,0,FALSE,FALSE
529FG,Default,0,0,0.00,ENT-HDD-3.5,"Dell 4TB SAS2 HDD 7.2K 6Gbps 3.5"" 529FG",3,0,0,FALSE,FALSE
529FG-PE,Default,0,0,0.00,ENT-HDD-3.5,"Dell 4TB SAS2 HDD 7.2K 6Gbps 3.5"" with PowerEdge Caddy 529FG",3,0,0,FALSE,FALSE
5300-UF,Default,0,0,0.00,Laptops Faulty,5300-UF,107.6199,0,0,FALSE,FALSE
5310-UF,Default,0,0,0.00,Laptops Faulty,5310-UF,107.61995,0,0,FALSE,FALSE
5370-UF,Default,0,0,0.00,Laptops Faulty,5370-UF,95.445,0,0,FALSE,FALSE
5400-UF,Default,10,10,700.00,Laptops Faulty,5400-UF,70,0,0,FALSE,FALSE
5400-UF,Sharjah Warehouse1,4,4,280.00,Laptops Faulty,5400-UF,70,0,0,FALSE,FALSE
5401-UF,Default,1,1,117.39,Laptops Faulty,5401-UF,117.3852143,0,0,FALSE,FALSE
5402-UF,Default,0,0,0.00,Laptops Faulty,5402-UF,120.18,0,0,FALSE,FALSE
5410-UF,Default,4,4,387.42,Laptops Faulty,5410-UF,96.855,0,0,FALSE,FALSE
5410-UF,Sharjah Warehouse1,3,3,308.08,Laptops Faulty,5410-UF,96.855,0,0,FALSE,FALSE
5420-UF,Default,0,0,0.00,Laptops Faulty,5420-UF,127.8652143,0,0,FALSE,FALSE
5420-UF,Sharjah Warehouse1,2,2,255.73,Laptops Faulty,5420-UF,127.8652143,0,0,FALSE,FALSE
5430-UF,Default,0,0,0.00,Laptops Faulty,5430-UF,0,0,0,FALSE,FALSE
5468-UF,Default,0,0,0.00,Laptops Faulty,5468-UF,0,0,0,FALSE,FALSE
5470-UF,Default,9,9,575.73,Laptops Faulty,5470-UF,63.97,0,0,FALSE,FALSE
5470-UF,Sharjah Warehouse1,2,2,127.94,Laptops Faulty,5470-UF,63.97,0,0,FALSE,FALSE
5471-UF,Default,0,0,0.00,Laptops Faulty,5471-UF,84.71,0,0,FALSE,FALSE
5471-UF,Sharjah Warehouse1,1,1,84.71,Laptops Faulty,5471-UF,84.71,0,0,FALSE,FALSE
5480-UF,Default,7,7,633.27,Laptops Faulty,5480-UF,90.466765,0,0,FALSE,FALSE
5481-UF,Default,0,0,0.00,Laptops Faulty,5481-UF,86.1,0,0,FALSE,FALSE
5490-UF,Default,0,0,0.00,Laptops Faulty,5490-UF,113.8412143,0,0,FALSE,FALSE
5490-UF,Sharjah Warehouse1,3,3,341.52,Laptops Faulty,5490-UF,113.8412143,0,0,FALSE,FALSE
5491-UF,Default,0,0,0.00,Laptops Faulty,5491-UF,116.1652143,0,0,FALSE,FALSE
5500-Si,Default,1,1,2.00,ENT-Switches,3Com 3CR17152-91 SuperStack 4 Switch 5500-SI 52-Port with Rack Mount & PSU Cable,2,0,0,FALSE,FALSE
5500-UF,Default,1,1,106.90,Laptops Faulty,5500-UF,106.9,0,0,FALSE,FALSE
5501-UF,Default,0,0,0.00,Laptops Faulty,5501-UF,108.27,0,0,FALSE,FALSE
5510-UF,Default,0,0,0.00,Laptops Faulty,5510-UF,113.97,0,0,FALSE,FALSE
5520-24T-PWR,Default,3,3,60.00,ENT-Switches,Nortel 5520-24T-PWR Baystack 24-Port Gigabit PoE Network Switch,20,0,0,FALSE,FALSE
5520-48T-PWR,Default,0,0,0.00,ENT-Switches,Nortel/Avaya Bay Stack 5520-48T-PWR 48-Port Gigabit PoE Routing Switch,5,0,0,FALSE,FALSE
5520-UF,Default,0,0,0.00,Laptops Faulty,5520-UF,110.5233334,0,0,FALSE,FALSE
5570-UF,Default,4,4,306.44,Laptops Faulty,5570-UF,76.61,0,0,FALSE,FALSE
557M9-LP,Default,0,0,0.00,ENT-NIC-RJ45,Dell / Broadcom 5720 Dual Port 1Gbps Low Profile 557M9,0.01,0,0,FALSE,FALSE
5580-UF,Default,6,6,452.76,Laptops Faulty,5580-UF,75.46,0,0,FALSE,FALSE
5580-UF,Sharjah Warehouse1,2,2,150.92,Laptops Faulty,5580-UF,75.46,0,0,FALSE,FALSE
5581-UF,Default,0,0,0.00,Laptops Faulty,5581-UF,97.27,0,0,FALSE,FALSE
5590-UF,Default,5,5,500.12,Laptops Faulty,5590-UF,100.0242858,0,0,FALSE,FALSE
5591-UF,Default,0,0,0.00,Laptops Faulty,5591-UF,84.63,0,0,FALSE,FALSE
5593-UF,Default,0,0,0.00,Laptops Faulty,5593-UF,107.6199,0,0,FALSE,FALSE
5610-SPEC1,Default,0,0,0.00,ENT-Workstations,Dell Precision T5610 Xeon2609V2 32GB 500GB SSD 2000GB HDD 685W PSU QUADRO K2000 2GB Win10 Pro,0,0,0,FALSE,FALSE
57-1000117-01,Default,3,3,0.03,ENT-Switches,8x Brocade 8GB SW Fibre Channel FC SFP+ Module Transceiver 57-1000117-01 8Gbps 8G,0.01,0,0,FALSE,FALSE
571521-001,Default,1,1,0.01,ENT-NIC-SFP+,HP AP770-60001 571521-001 Brocade 825 Dual Port 8GB HBA Fiber Channel PCI-e Card LP,0.01,0,0,FALSE,FALSE
5810-SPEC1,Default,2,2,240.00,ENT-Workstations,Dell 5810 E5-1650V4 64GB 500GB SSD 2TB HDD 685W PSU GTX 1650 4GB,120,0,0,FALSE,FALSE
5810-SPEC2,Default,2,2,31.63,ENT-Workstations,Dell Precision T5810 Xeon1650V3 32GB 500GB SSD 685W PSU QUADRO K4200 4GB Win10 Pro,15.814736,0,0,FALSE,FALSE
5810-SPEC3,Default,0,0,0.00,ENT-Workstations,Dell Precision T5810 Xeon1650V3 32GB 500GB SSD 685W PSU QUADRO K2200 4GB Win10 Pro,15.814736,0,0,FALSE,FALSE
5810-SPEC4,Default,1,1,15.81,ENT-Workstations,Dell Precision T5810 Xeon1650V4 32GB 500GB SSD 685W PSU QUADRO M2000 4GB Win10 Pro,15.814736,0,0,FALSE,FALSE
5810-SPEC5,Default,0,0,0.00,ENT-Workstations,Dell Precision T5810 Xeon1650V4 64GB 2TB HDD 500GB SSD GTX1650 4GB Win10 Pro,15.814736,0,0,FALSE,FALSE
5810-SPEC6,Default,0,0,0.00,ENT-Workstations,Dell Precision T5810 Xeon1630V4 32GB 500GB SSD GTX1080 4GB Win10 Pro,15.814736,0,0,FALSE,FALSE
582937-001,Default,2,2,0.02,ENT-RAID Card,HP StorageWorks AP837A P2000 G3 MSA Controller 582937-001,0.01,0,0,FALSE,FALSE
593720-001-HP,Default,0,0,0.00,ENT-NIC-RJ45,HP NC365T Quad Port RJ-45 1GBase-T High Profile 593720-001 593743-001,0.213092,0,0,FALSE,FALSE
593720-001-LP,Default,0,0,0.00,ENT-NIC-RJ45,HP NC365T Quad Port RJ-45 1GBase-T Low Profile 593720-001,0.01,0,0,FALSE,FALSE
593836-001,Default,0,0,0.00,ENT-NIC-RJ45,Broadcom BCM94313HMG2LP1 Half MINI PCIe Wireless Card 802.11a/b/g/n 593836-001,0,0,0,FALSE,FALSE
597609-003+G8,Default,0,0,0.00,ENT-HDD-2.5,"HP 600GB SAS2 HDD 10K 6Gbps 2.5"" with G8-G10 Caddy 597609-003 653957-001 EG0600FBDBU",0.85237,0,0,FALSE,FALSE
599476-003+G8,Default,0,0,0.00,ENT-HDD-2.5,"HP 600GB SAS2 HDD 10K 6Gbps 2.5"" with G8-G10 Caddy 599476-003 653957-001 EG0600FBDSR",0,0,0,FALSE,FALSE
5H3XX,Default,6,6,12.00,ENT-HDD-2.5,"Dell 1.8TB SAS3 HDD 10K 12Gbps 2.5"" with Compellent Caddy 5H3XX",2,0,0,FALSE,FALSE
5JH5X-PE,Default,8,8,24.00,ENT-HDD-3.5,"Dell 4TB SAS3 HDD 7.2K 12Gbps 3.5"" with PowerEdge Caddy 5JH5X",3,0,0,FALSE,FALSE
5N7Y5-LP,Default,0,0,0.00,ENT-NIC-SFP+,Dell / Intel X710-DA2 Dual Port SFP+ 10Gbps Low Profile 5N7Y5,0.01,0,0,FALSE,FALSE
5WXF7,Default,0,0,0.00,Default,Genuine Dell Adjustable Monitor Stand For Dell P2423 P2222H P2422H P2422HE,2,0,0,FALSE,FALSE
604-A43-1CE,Default,0,0,0.00,ENT-Server-PSU,511777-001,0,0,0,FALSE,FALSE
60GBMSATA,Default,0,0,0.00,Trade SSD/SSHD USED,60GBMSATA,0.3,0,0,FALSE,FALSE
611-B0E-A56,Default,0,0,0.00,Default,0,0,0,0,FALSE,FALSE
615406-001,Default,1,1,0.01,ENT-NIC-SFP+,HP 10GbE NC522FSP Dual Port Adapter Low Profile 615406-001,0.01,0,0,FALSE,FALSE
615406-001HP,Default,1,1,0.01,ENT-NIC-SFP+,HP 10GbE NC522FSP Dual Port Adapter High Profile 615406-001 HP,0.01,0,0,FALSE,FALSE
615730-001-HP,Default,1,1,0.01,ENT-NIC-RJ45,HP 332T Dual Port 1Gbps High Profile 615730-001,0.01,0,0,FALSE,FALSE
616074-001-HP,Default,0,0,0.00,ENT-GPU Quadro / Radeon PRO / ect,HP / nVidia Quadro 600 1GB 1xDVI-I 1xDisplayPort 612951-001 616074-001,0.102978,0,0,FALSE,FALSE
616075-001,Default,1,1,5.00,ENT-GPU Quadro / Radeon PRO / ect,HP / nVidia Quadro 2000 1GB 1xDVI-I 2xDisplayPort 612952-002 616075-001,5,0,0,FALSE,FALSE
617727-001,Default,32,32,0.32,ENT-NIC-RJ45,"HP NC553m 10Gb 2 PORT Flex Fabric Adapter 617727-001, 613433-001, 613431-B21",0.01,0,0,FALSE,FALSE
624499-002-HP,Default,2,2,0.02,ENT-NIC-SFP+,HP CN1000Q High Profile SFP+ 10G Dual Port 624499-002,0.01,0,0,FALSE,FALSE
626-2D7-FA5,Default,0,0,0.00,Laptops Archive,L57C15D8R256S 3580-UF,68.58083,0,0,FALSE,FALSE
